Sequence  | Address         | Length  | TermCode            | Uri                                                                                       | Data
104       | 7ff7c85acbd0h   | 20      | CTC_RET_INTR        | hex://intrinsics/dinxfp?convert#convert_(v256x32i,n256,32f)                               | c5 f8 77 66 90 c5 fc 5b 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
105       | 7ff7c85acc00h   | 17      | CTC_RET_INTR        | hex://intrinsics/dinxfp?convert#convert_(v128x64f,n128,32i)                               | c5 f8 77 66 90 c5 fb e6 02 c5 f9 11 01 48 8b c1 c3
106       | 7ff7c85acc30h   | 20      | CTC_RET_INTR        | hex://intrinsics/dinxfp?convert#convert_(v256x32f,n256,32i)                               | c5 f8 77 66 90 c5 fd 5b 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
107       | 7ff7c85acc60h   | 20      | CTC_RET_INTR        | hex://intrinsics/dinxfp?convert#convert_(v256x64f,n128,32i)                               | c5 f8 77 66 90 c5 ff e6 02 c5 f9 11 01 48 8b c1 c5 f8 77 c3
108       | 7ff7c85acc90h   | 20      | CTC_RET_INTR        | hex://intrinsics/dinxfp?convert#convert_(v256x64f,n128,32f)                               | c5 f8 77 66 90 c5 fd 5a 02 c5 f9 11 01 48 8b c1 c5 f8 77 c3
109       | 7ff7c85accc0h   | 48      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhi#vhi_(v128x32f)                                                | 50 c5 f8 77 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c5 f8 57 c0 c4 e1 fa 2a c0 c5 fa 11 44 24 04 c5 fa 10 44 24 04 c5 f9 11 01 48 8b c1 48 83 c4 08 c3
110       | 7ff7c85acd10h   | 32      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhi#vhi_(v128x64f)                                                | 50 c5 f8 77 90 c5 f9 70 02 ee c5 fb 11 04 24 c5 fb 10 04 24 c5 f9 11 01 48 8b c1 48 83 c4 08 c3
111       | 7ff7c85acd50h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vperm8x32#vperm8x32_(v256x32f,v256x32i)                           | c5 f8 77 66 90 c4 c1 7d 10 00 c4 e2 7d 16 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
112       | 7ff7c85acd80h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vperm8x32#vperm8x32_(v256x32f,v256x32u)                           | c5 f8 77 66 90 c4 c1 7d 10 00 c4 e2 7d 16 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
113       | 7ff7c85acdb0h   | 30      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vswaphl#vswaphl_(v256x32f)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 e3 75 06 c0 03 c5 fd 11 01 48 8b c1 c5 f8 77 c3
114       | 7ff7c85acdf0h   | 30      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vswaphl#vswaphl_(v256x64f)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fc 28 c8 c4 e3 75 06 c0 03 c5 fd 11 01 48 8b c1 c5 f8 77 c3
115       | 7ff7c85ace30h   | 112     | CTC_RET_INTR        | hex://intrinsics/dinxfp?vreverse#vreverse_(v256x32f)                                      | c5 f8 77 66 90 b8 07 00 00 00 c5 f9 6e c0 b8 06 00 00 00 c4 e3 79 22 c0 01 b8 05 00 00 00 c4 e3 79 22 c0 02 b8 04 00 00 00 c4 e3 79 22 c0 03 b8 03 00 00 00 c5 f9 6e c8 b8 02 00 00 00 c4 e3 71 22 c8 01 b8 01 00 00 00 c4 e3 71 22 c8 02 33 c0 c4 e3 71 22 c8 03 c4 e3 7d 38 c1 01 c5 fd 10 0a c4 e2 7d 16 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
116       | 7ff7c85acec0h   | 21      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vadd#vadd_(v128x32f,v128x32f)                                     | c5 f8 77 66 90 c5 f9 10 02 c5 f8 58 02 c5 f9 11 01 48 8b c1 c3
117       | 7ff7c85acef0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vadd#vadd_(v128x64f,v128x64f)                                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 58 00 c5 f9 11 01 48 8b c1 c3
118       | 7ff7c85acf20h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vadd#vadd_(v256x32f,v256x32f)                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 58 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
119       | 7ff7c85acf50h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vadd#vadd_(v256x64f,v256x64f)                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 58 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
120       | 7ff7c85acf80h   | 19      | CTC_RET_INTR        | hex://intrinsics/dinxfp?ceil#ceil_(v128x32f)                                              | c5 f8 77 66 90 c4 e3 79 08 02 0a c5 f9 11 01 48 8b c1 c3
121       | 7ff7c85acfb0h   | 19      | CTC_RET_INTR        | hex://intrinsics/dinxfp?ceil#ceil_(v128x64f)                                              | c5 f8 77 66 90 c4 e3 79 09 02 0a c5 f9 11 01 48 8b c1 c3
122       | 7ff7c85acfe0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?ceil#ceil_(v256x32f)                                              | c5 f8 77 66 90 c4 e3 7d 08 02 0a c5 fd 11 01 48 8b c1 c5 f8 77 c3
123       | 7ff7c85ad010h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?ceil#ceil_(v256x64f)                                              | c5 f8 77 66 90 c4 e3 7d 09 02 0a c5 fd 11 01 48 8b c1 c5 f8 77 c3
124       | 7ff7c85ad040h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vdiv#vdiv_(v128x32f,v128x32f)                                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 5e 00 c5 f9 11 01 48 8b c1 c3
125       | 7ff7c85ad070h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vdiv#vdiv_(v128x64f,v128x64f)                                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 5e 00 c5 f9 11 01 48 8b c1 c3
126       | 7ff7c85ad0a0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vdiv#vdiv_(v256x32f,v256x32f)                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 5e 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
127       | 7ff7c85ad0d0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vdiv#vdiv_(v256x64f,v256x64f)                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 5e 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
128       | 7ff7c85ad100h   | 98      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vdot#vdot_(v128x32f,v128x32f)                                     | 56 48 83 ec 40 c5 f8 77 4c 89 4c 24 68 48 8b f1 48 8d 4c 24 68 44 0f b6 09 0f b6 49 01 c5 f9 10 02 c4 c1 79 10 08 45 84 c9 75 08 41 b9 ff 00 00 00 eb 04 44 0f b6 c9 48 8b ce c5 f9 29 44 24 30 c5 f9 29 4c 24 20 48 8d 54 24 30 4c 8d 44 24 20 45 0f b6 c9 e8 7f c5 1b ff 48 8b c6 48 83 c4 40 5e c3
129       | 7ff7c85ad180h   | 98      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vdot#vdot_(v128x64f,v128x64f)                                     | 56 48 83 ec 40 c5 f8 77 4c 89 4c 24 68 48 8b f1 48 8d 4c 24 68 44 0f b6 09 0f b6 49 01 c5 f9 10 02 c4 c1 79 10 08 45 84 c9 75 08 41 b9 ff 00 00 00 eb 04 44 0f b6 c9 48 8b ce c5 f9 29 44 24 30 c5 f9 29 4c 24 20 48 8d 54 24 30 4c 8d 44 24 20 45 0f b6 c9 e8 07 c5 1b ff 48 8b c6 48 83 c4 40 5e c3
130       | 7ff7c85ad200h   | 107     | CTC_RET_INTR        | hex://intrinsics/dinxfp?vdot#vdot_(v256x32f,v256x32f)                                     | 56 48 83 ec 70 c5 f8 77 4c 89 8c 24 98 00 00 00 48 8b f1 48 8d 8c 24 98 00 00 00 44 0f b6 09 0f b6 49 01 c5 fd 10 02 c4 c1 7d 10 08 45 84 c9 75 08 41 b9 ff 00 00 00 eb 04 44 0f b6 c9 48 8b ce c5 fd 11 44 24 40 c5 fd 11 4c 24 20 48 8d 54 24 40 4c 8d 44 24 20 45 0f b6 c9 e8 21 cb 1b ff 48 8b c6 c5 f8 77 48 83 c4 70 5e c3
131       | 7ff7c85ad290h   | 19      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfloor#vfloor_(v128x32f)                                          | c5 f8 77 66 90 c4 e3 79 08 02 09 c5 f9 11 01 48 8b c1 c3
132       | 7ff7c85ad2c0h   | 19      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfloor#vfloor_(v128x64f)                                          | c5 f8 77 66 90 c4 e3 79 09 02 09 c5 f9 11 01 48 8b c1 c3
133       | 7ff7c85ad2f0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfloor#vfloor_(v256x32f)                                          | c5 f8 77 66 90 c4 e3 7d 08 02 09 c5 fd 11 01 48 8b c1 c5 f8 77 c3
134       | 7ff7c85ad320h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfloor#vfloor_(v256x64f)                                          | c5 f8 77 66 90 c4 e3 7d 09 02 09 c5 fd 11 01 48 8b c1 c5 f8 77 c3
135       | 7ff7c85ad460h   | 27      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfnmadd#vfnmadd_(v128x32f,v128x32f,v128x32f)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c2 71 ac 01 c5 f9 11 01 48 8b c1 c3
136       | 7ff7c85ad490h   | 27      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfnmadd#vfnmadd_(v128x64f,v128x64f,v128x64f)                      | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c2 f1 ac 01 c5 f9 11 01 48 8b c1 c3
137       | 7ff7c85ad4c0h   | 27      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfmaddsub#vfmaddsub_(v128x32f,v128x32f,v128x32f)                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c2 71 a6 01 c5 f9 11 01 48 8b c1 c3
138       | 7ff7c85ad4f0h   | 27      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfmaddsub#vfmaddsub_(v128x64f,v128x64f,v128x64f)                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c2 f1 a6 01 c5 f9 11 01 48 8b c1 c3
139       | 7ff7c85ad520h   | 30      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfnmadd#vfnmadd_(v256x32f,v256x32f,v256x32f)                      | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c4 c2 75 ac 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
140       | 7ff7c85ad550h   | 30      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfnmadd#vfnmadd_(v256x64f,v256x64f,v256x64f)                      | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c4 c2 f5 ac 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
141       | 7ff7c85ad580h   | 30      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfmaddsub#vfmaddsub_(v256x32f,v256x32f,v256x32f)                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c4 c2 75 a6 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
142       | 7ff7c85ad5b0h   | 30      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vfmaddsub#vfmaddsub_(v256x64f,v256x64f,v256x64f)                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c4 c2 f5 a6 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
143       | 7ff7c85ad5e0h   | 27      | CTC_RET_INTR        | hex://intrinsics/dinxfp?fmadd#fmadd_(v128x32f,v128x32f,v128x32f)                          | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c2 71 a8 01 c5 f9 11 01 48 8b c1 c3
144       | 7ff7c85ad610h   | 27      | CTC_RET_INTR        | hex://intrinsics/dinxfp?fmadd#fmadd_(v128x64f,v128x64f,v128x64f)                          | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c2 f1 a8 01 c5 f9 11 01 48 8b c1 c3
145       | 7ff7c85ad640h   | 30      | CTC_RET_INTR        | hex://intrinsics/dinxfp?fmadd#fmadd_(v256x32f,v256x32f,v256x32f)                          | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c4 c2 75 a8 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
146       | 7ff7c85ad670h   | 30      | CTC_RET_INTR        | hex://intrinsics/dinxfp?fmadd#fmadd_(v256x64f,v256x64f,v256x64f)                          | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c4 c2 f5 a8 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3
147       | 7ff7c85ad6a0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhadd#vhadd_(v128x32f,v128x32f)                                   | c5 f8 77 66 90 c5 f9 10 02 c4 c1 7b 7c 00 c5 f9 11 01 48 8b c1 c3
148       | 7ff7c85ad6d0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhadd#vhadd_(v128x64f,v128x64f)                                   | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 7c 00 c5 f9 11 01 48 8b c1 c3
149       | 7ff7c85ad700h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhadd#vhadd_(v256x32f,v256x32f)                                   | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7f 7c 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
150       | 7ff7c85ad730h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhadd#vhadd_(v256x64f,v256x64f)                                   | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 7c 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
151       | 7ff7c85ad760h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhsub#vhsub_(v128x32f,v128x32f)                                   | c5 f8 77 66 90 c5 f9 10 02 c4 c1 7b 7d 00 c5 f9 11 01 48 8b c1 c3
152       | 7ff7c85ad790h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhsub#vhsub_(v128x64f,v128x64f)                                   | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 7d 00 c5 f9 11 01 48 8b c1 c3
153       | 7ff7c85ad7c0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhsub#vhsub_(v256x32f,v256x32f)                                   | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7f 7d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
154       | 7ff7c85ad7f0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhsub#vhsub_(v256x64f,v256x64f)                                   | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 7d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
155       | 7ff7c85ad820h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmul#vmul_(v128x32f,v128x32f)                                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 59 00 c5 f9 11 01 48 8b c1 c3
156       | 7ff7c85ad850h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmul#vmul_(v128x64f,v128x64f)                                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 59 00 c5 f9 11 01 48 8b c1 c3
157       | 7ff7c85ad880h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmul#vmul_(v256x32f,v256x32f)                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 59 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
158       | 7ff7c85ad8b0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmul#vmul_(v256x64f,v256x64f)                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 59 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
159       | 7ff7c85ad8e0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnegate#vnegate_(v128x32f)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 10 0a c5 f8 5c c1 c5 f9 11 01 48 8b c1 c3
160       | 7ff7c85ad910h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnegate#vnegate_(v128x64f)                                        | c5 f8 77 66 90 c5 f8 57 c0 c5 f9 10 0a c5 f9 5c c1 c5 f9 11 01 48 8b c1 c3
161       | 7ff7c85ad940h   | 28      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnegate#vnegate_(v256x32f)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 10 0a c5 fc 5c c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
162       | 7ff7c85ad970h   | 28      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnegate#vnegate_(v256x64f)                                        | c5 f8 77 66 90 c5 fc 57 c0 c5 fd 10 0a c5 fd 5c c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
163       | 7ff7c85ad9a0h   | 17      | CTC_RET_INTR        | hex://intrinsics/dinxfp?rcp#rcp_(v128x32f)                                                | c5 f8 77 66 90 c5 f8 53 02 c5 f9 11 01 48 8b c1 c3
164       | 7ff7c85ad9d0h   | 20      | CTC_RET_INTR        | hex://intrinsics/dinxfp?rcp#rcp_(v256x32f)                                                | c5 f8 77 66 90 c5 fc 53 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
165       | 7ff7c85ada00h   | 19      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vround#vround_(v128x32f)                                          | c5 f8 77 66 90 c4 e3 79 08 02 08 c5 f9 11 01 48 8b c1 c3
166       | 7ff7c85ada30h   | 19      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vround#vround_(v128x64f)                                          | c5 f8 77 66 90 c4 e3 79 09 02 08 c5 f9 11 01 48 8b c1 c3
167       | 7ff7c85ada60h   | 19      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vroundz#vroundz_(v128x32f)                                        | c5 f8 77 66 90 c4 e3 79 08 02 0b c5 f9 11 01 48 8b c1 c3
168       | 7ff7c85ada90h   | 19      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vroundz#vroundz_(v128x64f)                                        | c5 f8 77 66 90 c4 e3 79 09 02 0b c5 f9 11 01 48 8b c1 c3
169       | 7ff7c85adac0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vround#vround_(v256x32f)                                          | c5 f8 77 66 90 c4 e3 7d 08 02 08 c5 fd 11 01 48 8b c1 c5 f8 77 c3
170       | 7ff7c85adaf0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vround#vround_(v256x64f)                                          | c5 f8 77 66 90 c4 e3 7d 09 02 08 c5 fd 11 01 48 8b c1 c5 f8 77 c3
171       | 7ff7c85adb20h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vroundz#vroundz_(v256x32f)                                        | c5 f8 77 66 90 c4 e3 7d 08 02 0b c5 fd 11 01 48 8b c1 c5 f8 77 c3
172       | 7ff7c85adb50h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vroundz#vroundz_(v256x64f)                                        | c5 f8 77 66 90 c4 e3 7d 09 02 0b c5 fd 11 01 48 8b c1 c5 f8 77 c3
173       | 7ff7c85adb80h   | 17      | CTC_RET_INTR        | hex://intrinsics/dinxfp?sqrt#sqrt_(v128x32f)                                              | c5 f8 77 66 90 c5 f8 51 02 c5 f9 11 01 48 8b c1 c3
174       | 7ff7c85adbb0h   | 17      | CTC_RET_INTR        | hex://intrinsics/dinxfp?sqrt#sqrt_(v128x64f)                                              | c5 f8 77 66 90 c5 f9 51 02 c5 f9 11 01 48 8b c1 c3
175       | 7ff7c85adbe0h   | 20      | CTC_RET_INTR        | hex://intrinsics/dinxfp?sqrt#sqrt_(v256x32f)                                              | c5 f8 77 66 90 c5 fc 51 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
176       | 7ff7c85adc10h   | 20      | CTC_RET_INTR        | hex://intrinsics/dinxfp?sqrt#sqrt_(v256x64f)                                              | c5 f8 77 66 90 c5 fd 51 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
177       | 7ff7c85adc40h   | 17      | CTC_RET_INTR        | hex://intrinsics/dinxfp?rsqrt#rsqrt_(v128x32f)                                            | c5 f8 77 66 90 c5 f8 52 02 c5 f9 11 01 48 8b c1 c3
178       | 7ff7c85adc70h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vsub#vsub_(v128x32f,v128x32f)                                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 5c 00 c5 f9 11 01 48 8b c1 c3
179       | 7ff7c85adca0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vsub#vsub_(v128x64f,v128x64f)                                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 5c 00 c5 f9 11 01 48 8b c1 c3
180       | 7ff7c85adcd0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vsub#vsub_(v256x32f,v256x32f)                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 5c 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
181       | 7ff7c85add00h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vsub#vsub_(v256x64f,v256x64f)                                     | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 5c 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
182       | 7ff7c85add30h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlo#vlo_(v256x32f)                                                | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 00 c5 f9 11 01 48 8b c1 c5 f8 77 c3
183       | 7ff7c85add60h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlo#vlo_(v256x64f)                                                | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 00 c5 f9 11 01 48 8b c1 c5 f8 77 c3
184       | 7ff7c85add90h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhi#vhi_(v256x32f)                                                | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 01 c5 f9 11 01 48 8b c1 c5 f8 77 c3
185       | 7ff7c85addc0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vhi#vhi_(v256x64f)                                                | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 01 c5 f9 11 01 48 8b c1 c5 f8 77 c3
186       | 7ff7c85addf0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vscalar#vscalar_(32f)                                             | c5 f8 77 66 90 c5 fa 11 4c 24 10 c5 fa 10 44 24 10 c5 f9 11 01 48 8b c1 c3
187       | 7ff7c85ade20h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vscalar#vscalar_(64f)                                             | c5 f8 77 66 90 c5 fb 11 4c 24 10 c5 fb 10 44 24 10 c5 f9 11 01 48 8b c1 c3
188       | 7ff7c85ade50h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmovescalar#vmovescalar_(v128x32f,v128x32f)                       | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 fa 10 c1 c5 f9 11 01 48 8b c1 c3
189       | 7ff7c85ade80h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmovescalar#vmovescalar_(v128x64f,v128x64f)                       | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 10 0a c5 fb 10 c1 c5 f9 11 01 48 8b c1 c3
190       | 7ff7c85adeb0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?movehl#movehl_(v128x32f,v128x32f)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f8 12 c1 c5 f9 11 01 48 8b c1 c3
191       | 7ff7c85adee0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?movelh#movelh_(v128x32f,v128x32f)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f8 16 c1 c5 f9 11 01 48 8b c1 c3
192       | 7ff7c85adf10h   | 84      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vtranspose#vtranspose_(v128x32f~ref,v128x32f~ref,v128x32f~ref,v128x32f~ref)| c5 f8 77 66 90 c5 f9 10 01 c5 f8 c6 02 44 c5 f9 10 09 c5 f0 c6 0a ee c4 c1 79 10 10 c4 c1 68 c6 11 44 c4 c1 79 10 18 c4 c1 60 c6 19 ee c5 f8 c6 e2 88 c5 f9 11 21 c5 f8 c6 c2 dd c5 f9 11 02 c5 f0 c6 c3 88 c4 c1 79 11 00 c5 f0 c6 c3 dd c4 c1 79 11 01 c3
193       | 7ff7c85adf80h   | 63      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vshuffle#vshuffle_(v128x32f,v128x32f,8u)                          | 56 48 83 ec 40 c5 f8 77 48 8b f1 c5 f9 10 02 c4 c1 79 10 08 48 8b ce c5 f9 29 44 24 30 c5 f9 29 4c 24 20 48 8d 54 24 30 4c 8d 44 24 20 45 0f b6 c9 e8 92 a7 1b ff 48 8b c6 48 83 c4 40 5e c3
194       | 7ff7c85adfe0h   | 63      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vshuffle#vshuffle_(v128x64f,v128x64f,8u)                          | 56 48 83 ec 40 c5 f8 77 48 8b f1 c5 f9 10 02 c4 c1 79 10 08 48 8b ce c5 f9 29 44 24 30 c5 f9 29 4c 24 20 48 8d 54 24 30 4c 8d 44 24 20 45 0f b6 c9 e8 7a aa 1b ff 48 8b c6 48 83 c4 40 5e c3
195       | 7ff7c85ae040h   | 31      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vblendv#vblendv_(v256x32f,v256x32f,v256x32f)                      | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 09 c4 c3 7d 4a 00 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3
196       | 7ff7c85ae080h   | 31      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vblendv#vblendv_(v256x64f,v256x64f,v256x64f)                      | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 09 c4 c3 7d 4b 00 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3
197       | 7ff7c85ae0c0h   | 28      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vblend4x32#vblend4x32_(v128x32f,v128x32f,v128x32f)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c4 c3 79 4a 00 10 c5 f9 11 01 48 8b c1 c3
198       | 7ff7c85ae0f0h   | 28      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vblend2x64#vblend2x64_(v128x64f,v128x64f,v128x64f)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 09 c4 c3 79 4b 00 10 c5 f9 11 01 48 8b c1 c3
199       | 7ff7c85ae120h   | 31      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vblend8x32#vblend8x32_(v256x32f,v256x32f,v256x32f)                | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 09 c4 c3 7d 4a 00 10 c5 fd 11 01 48 8b c1 c5 f8 77 c3
