TermCode            | Size    | Uri
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?veq#veq_v128x64i_v128x64i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?veq#veq_v128x64u_v128x64u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?veq#veq_v128x8i_v128x8i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?veq#veq_v128x8u_v128x8u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?veq#veq_v256x16i_v256x16i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?veq#veq_v256x16u_v256x16u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?veq#veq_v256x32i_v256x32i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?veq#veq_v256x32u_v256x32u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?veq#veq_v256x64i_v256x64i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?veq#veq_v256x64u_v256x64u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?veq#veq_v256x8i_v256x8i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?veq#veq_v256x8u_v256x8u
CTC_RET_INTR        | 85      | asm://intrinsics/dinx?vgather#vgather_n128_16i~in_v128x16i
CTC_RET_INTR        | 85      | asm://intrinsics/dinx?vgather#vgather_n128_16u~in_v128x16u
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vgather#vgather_n128_32i~in_v128x32i
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vgather#vgather_n128_32u~in_v128x32u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vgather#vgather_n128_32u~in_v256x64u
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vgather#vgather_n128_64i~in_v128x64i
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vgather#vgather_n128_64u~in_v128x64u
CTC_RET_INTR        | 149     | asm://intrinsics/dinx?vgather#vgather_n128_8i~in_v128x8i
CTC_RET_INTR        | 149     | asm://intrinsics/dinx?vgather#vgather_n128_8u~in_v128x8u
CTC_RET_INTR        | 178     | asm://intrinsics/dinx?vgather#vgather_n256_16i~in_v256x16i
CTC_RET_INTR        | 178     | asm://intrinsics/dinx?vgather#vgather_n256_16u~in_v256x16u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vgather#vgather_n256_16u~in_v256x32u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vgather#vgather_n256_32i~in_v256x32i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vgather#vgather_n256_32u~in_v256x32u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vgather#vgather_n256_64i~in_v256x64i
CTC_RET_ZED_SBB     | 43      | asm://intrinsics/dinx?vgather#vgather_n256_64i~in_v256x64i_8u
CTC_RET_ZED_SBB     | 43      | asm://intrinsics/dinx?vgather#vgather_n256_64u~in_v128x32i_8u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vgather#vgather_n256_64u~in_v128x32u
CTC_RET_ZED_SBB     | 43      | asm://intrinsics/dinx?vgather#vgather_n256_64u~in_v256x64i_8u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vgather#vgather_n256_64u~in_v256x64u
CTC_RET_INTR        | 317     | asm://intrinsics/dinx?vgather#vgather_n256_8i~in_v256x8i
CTC_RET_INTR        | 317     | asm://intrinsics/dinx?vgather#vgather_n256_8u~in_v256x8u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vgt#vgt_v128x16i_v128x16i
CTC_RET_INTR        | 58      | asm://intrinsics/dinx?vgt#vgt_v128x16u_v128x16u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vgt#vgt_v128x32i_v128x32i
CTC_RET_INTR        | 58      | asm://intrinsics/dinx?vgt#vgt_v128x32u_v128x32u
CTC_RET_INTR        | 56      | asm://intrinsics/dinx?vgt#vgt_v128x64i_v128x64i
CTC_RET_INTR        | 92      | asm://intrinsics/dinx?vgt#vgt_v128x64u_v128x64u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vgt#vgt_v128x8i_v128x8i
CTC_RET_INTR        | 58      | asm://intrinsics/dinx?vgt#vgt_v128x8u_v128x8u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vgt#vgt_v256x16i_v256x16i
CTC_RET_INTR        | 61      | asm://intrinsics/dinx?vgt#vgt_v256x16u_v256x16u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vgt#vgt_v256x32i_v256x32i
CTC_RET_INTR        | 61      | asm://intrinsics/dinx?vgt#vgt_v256x32u_v256x32u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vgt#vgt_v256x64i_v256x64i
CTC_Zx7             | 7       | asm://intrinsics/dinx?vgt#vgt_v256x64u_v256x64u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vgt#vgt_v256x8i_v256x8i
CTC_RET_INTR        | 61      | asm://intrinsics/dinx?vgt#vgt_v256x8u_v256x8u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vhadd#vhadd_v128x16i_v128x16i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vhadd#vhadd_v128x32i_v128x32i
CTC_RET_INTR        | 120     | asm://intrinsics/dinx?vhadd#vhadd_v128x8i_v128x8i
CTC_RET_INTR        | 56      | asm://intrinsics/dinx?vhadd#vhadd_v128x8u_v128x8u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vhadd#vhadd_v256x16i_v256x16i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vhadd#vhadd_v256x32i_v256x32i
CTC_RET_INTR        | 88      | asm://intrinsics/dinx?vhadd#vhadd_v256x8i_v256x8i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vhadds#vhadds_v128x16i_v128x16i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vhadds#vhadds_v256x16i_v256x16i
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vhi#vhi_v128x16i
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vhi#vhi_v128x16u
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vhi#vhi_v128x32i
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vhi#vhi_v128x32u
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vhi#vhi_v128x64i
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vhi#vhi_v128x64u
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vhi#vhi_v128x8i
CTC_RET_INTR        | 28      | asm://intrinsics/dinx?vhi#vhi_v128x8u
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vhi#vhi_v256x16i
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vhi#vhi_v256x16u
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vhi#vhi_v256x32i
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vhi#vhi_v256x32u
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vhi#vhi_v256x64i
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vhi#vhi_v256x64u
CTC_RET_INTR        | 40      | asm://intrinsics/dinx?vhi#vhi_v256x64u
CTC_RET_INTR        | 36      | asm://intrinsics/dinx?vhi#vhi_v256x64u_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vhi#vhi_v256x8i
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vhi#vhi_v256x8u
CTC_RET_INTR        | 36      | asm://intrinsics/dinx?vhi#vhi_v256x8u_64u~out_64u~out
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vhsub#vhsub_v128x16i_v128x16i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vhsub#vhsub_v128x32i_v128x32i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vhsub#vhsub_v256x16i_v256x16i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vhsub#vhsub_v256x32i_v256x32i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vhsubs#vhsubs_v128x16i_v128x16i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vhsubs#vhsubs_v256x16i_v256x16i
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vimpl#vimpl_v128x16i_v128x16i
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vimpl#vimpl_v128x16u_v128x16u
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vimpl#vimpl_v128x32i_v128x32i
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vimpl#vimpl_v128x32u_v128x32u
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vimpl#vimpl_v128x64i_v128x64i
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vimpl#vimpl_v128x64u_v128x64u
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vimpl#vimpl_v128x8i_v128x8i
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vimpl#vimpl_v128x8u_v128x8u
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vimpl#vimpl_v256x16i_v256x16i
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vimpl#vimpl_v256x16u_v256x16u
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vimpl#vimpl_v256x32i_v256x32i
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vimpl#vimpl_v256x32u_v256x32u
CTC_RET_INTR        | 34      | asm://intrinsics/dinx?vimpl#vimpl_v256x64i_v256x64i
CTC_RET_INTR        | 34      | asm://intrinsics/dinx?vimpl#vimpl_v256x64u_v256x64u
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vimpl#vimpl_v256x8i_v256x8i
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vimpl#vimpl_v256x8u_v256x8u
CTC_RET_INTR        | 35      | asm://intrinsics/dinx?vinc#vinc_v128x16i
CTC_RET_INTR        | 35      | asm://intrinsics/dinx?vinc#vinc_v128x16u
CTC_RET_INTR        | 35      | asm://intrinsics/dinx?vinc#vinc_v128x32i
CTC_RET_INTR        | 35      | asm://intrinsics/dinx?vinc#vinc_v128x32u
CTC_RET_INTR        | 35      | asm://intrinsics/dinx?vinc#vinc_v128x64i
CTC_RET_INTR        | 35      | asm://intrinsics/dinx?vinc#vinc_v128x64u
CTC_RET_INTR        | 35      | asm://intrinsics/dinx?vinc#vinc_v128x8i
CTC_RET_INTR        | 35      | asm://intrinsics/dinx?vinc#vinc_v128x8u
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vinc#vinc_v256x16i
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vinc#vinc_v256x16u
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vinc#vinc_v256x32i
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vinc#vinc_v256x32u
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vinc#vinc_v256x64i
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vinc#vinc_v256x64u
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vinc#vinc_v256x8i
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vinc#vinc_v256x8u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vinflate#vinflate_v128x16i_n256_32i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vinflate#vinflate_v128x16u_n256_32u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vinflate#vinflate_v128x32i_n256_64i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vinflate#vinflate_v128x32u_n256_64u
CTC_RET_INTR        | 61      | asm://intrinsics/dinx?vinflate#vinflate_v128x8i_n256_16i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vinflate#vinflate_v128x8u_n256_16i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vinflate#vinflate_v128x8u_n256_16u
CTC_RET_INTR        | 46      | asm://intrinsics/dinx?vinflate#vinflate_v128x8u_n512_32u
CTC_RET_INTR        | 47      | asm://intrinsics/dinx?vinflate#vinflate_v256x16i_n512_32i
CTC_RET_INTR        | 47      | asm://intrinsics/dinx?vinflate#vinflate_v256x16u_n512_32u
CTC_RET_INTR        | 47      | asm://intrinsics/dinx?vinflate#vinflate_v256x32i_n512_64i
CTC_RET_INTR        | 47      | asm://intrinsics/dinx?vinflate#vinflate_v256x32u_n512_64u
CTC_RET_INTR        | 101     | asm://intrinsics/dinx?vinflate#vinflate_v256x8i_n1024_32i
CTC_RET_INTR        | 47      | asm://intrinsics/dinx?vinflate#vinflate_v256x8i_n512_16i
CTC_RET_INTR        | 101     | asm://intrinsics/dinx?vinflate#vinflate_v256x8u_n1024_32u
CTC_RET_INTR        | 47      | asm://intrinsics/dinx?vinflate#vinflate_v256x8u_n512_16i
CTC_RET_INTR        | 47      | asm://intrinsics/dinx?vinflate#vinflate_v256x8u_n512_16u
CTC_RET_INTR        | 24      | asm://intrinsics/dinx?vinsert#vinsert_32u_v128x32u_n0
CTC_RET_INTR        | 24      | asm://intrinsics/dinx?vinsert#vinsert_32u_v128x32u_n1
CTC_RET_INTR        | 24      | asm://intrinsics/dinx?vinsert#vinsert_32u_v128x32u_n2
CTC_RET_INTR        | 24      | asm://intrinsics/dinx?vinsert#vinsert_32u_v128x32u_n3
CTC_RET_INTR        | 27      | asm://intrinsics/dinx?vlo#vlo_v128x64u
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vlo#vlo_v256x16i
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vlo#vlo_v256x16u
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vlo#vlo_v256x32i
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vlo#vlo_v256x32u
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vlo#vlo_v256x64i
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vlo#vlo_v256x64u
CTC_RET_INTR        | 38      | asm://intrinsics/dinx?vlo#vlo_v256x64u
CTC_RET_INTR        | 34      | asm://intrinsics/dinx?vlo#vlo_v256x64u_64u~out_64u~out
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vlo#vlo_v256x8i
CTC_RET_INTR        | 26      | asm://intrinsics/dinx?vlo#vlo_v256x8u
CTC_RET_INTR        | 34      | asm://intrinsics/dinx?vlo#vlo_v256x8u_64u~out_64u~out
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vlt#vlt_v128x16i_v128x16i
CTC_RET_INTR        | 58      | asm://intrinsics/dinx?vlt#vlt_v128x16u_v128x16u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vlt#vlt_v128x32i_v128x32i
CTC_RET_INTR        | 58      | asm://intrinsics/dinx?vlt#vlt_v128x32u_v128x32u
CTC_RET_INTR        | 58      | asm://intrinsics/dinx?vlt#vlt_v128x64i_v128x64i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vlt#vlt_v128x8i_v128x8i
CTC_RET_INTR        | 58      | asm://intrinsics/dinx?vlt#vlt_v128x8u_v128x8u
CTC_RET_INTR        | 29      | asm://intrinsics/dinx?vlt#vlt_v256x16i_v256x16i
CTC_RET_INTR        | 61      | asm://intrinsics/dinx?vlt#vlt_v256x16u_v256x16u
CTC_RET_INTR        | 29      | asm://intrinsics/dinx?vlt#vlt_v256x32i_v256x32i
CTC_RET_INTR        | 61      | asm://intrinsics/dinx?vlt#vlt_v256x32u_v256x32u
CTC_RET_INTR        | 30      | asm://intrinsics/dinx?vlt#vlt_v256x64i_v256x64i
CTC_RET_INTR        | 29      | asm://intrinsics/dinx?vlt#vlt_v256x8i_v256x8i
CTC_RET_INTR        | 61      | asm://intrinsics/dinx?vlt#vlt_v256x8u_v256x8u
CTC_RET_INTR        | 56      | asm://intrinsics/dinx?vmakemask#vmakemask_16u
CTC_RET_INTR        | 63      | asm://intrinsics/dinx?vmakemask#vmakemask_16u_8u
CTC_RET_INTR        | 112     | asm://intrinsics/dinx?vmakemask#vmakemask_32u
CTC_RET_INTR        | 116     | asm://intrinsics/dinx?vmakemask#vmakemask_32u_8u
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x16i_n128_32i
CTC_RET_INTR        | 36      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x16i_n256_64i
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x16u_n128_32u
CTC_RET_INTR        | 36      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x16u_n256_64i
CTC_RET_INTR        | 36      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x16u_n256_64u
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x32u_n128_64i
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x32u_n128_64u
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x8i_n128_16i
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x8i_n128_16u
CTC_RET_INTR        | 36      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x8i_n256_32i
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x8u_n128_16i
CTC_RET_INTR        | 33      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x8u_n128_16u
CTC_RET_INTR        | 36      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x8u_n256_32i
CTC_RET_INTR        | 36      | asm://intrinsics/dinx?vmaphi#vmaphi_v128x8u_n256_32u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaphi#vmaphi_v256x16i_n256_32i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaphi#vmaphi_v256x16u_n256_32u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaphi#vmaphi_v256x32i_n256_64i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaphi#vmaphi_v256x32u_n256_64u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaphi#vmaphi_v256x8i_n256_16i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaphi#vmaphi_v256x8u_n256_16i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaphi#vmaphi_v256x8u_n256_16u
CTC_RET_INTR        | 18      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x16i_n128_32i
CTC_RET_INTR        | 21      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x16i_n256_64i
CTC_RET_INTR        | 18      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x16u_n128_32u
CTC_RET_INTR        | 21      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x16u_n256_64i
CTC_RET_INTR        | 21      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x16u_n256_64u
CTC_RET_INTR        | 18      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x32u_n128_64i
CTC_RET_INTR        | 18      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x32u_n128_64u
CTC_RET_INTR        | 18      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x8i_n128_16i
CTC_RET_INTR        | 18      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x8i_n128_16u
CTC_RET_INTR        | 21      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x8i_n256_32i
CTC_RET_INTR        | 18      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x8u_n128_16i
CTC_RET_INTR        | 18      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x8u_n128_16u
CTC_RET_INTR        | 21      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x8u_n256_32i
CTC_RET_INTR        | 21      | asm://intrinsics/dinx?vmaplo#vmaplo_v128x8u_n256_32u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaplo#vmaplo_v256x16i_n256_32i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaplo#vmaplo_v256x16u_n256_32u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaplo#vmaplo_v256x32i_n256_64i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaplo#vmaplo_v256x32u_n256_64u
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaplo#vmaplo_v256x8i_n256_16i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaplo#vmaplo_v256x8u_n256_16i
CTC_RET_INTR        | 31      | asm://intrinsics/dinx?vmaplo#vmaplo_v256x8u_n256_16u
CTC_RET_INTR        | 46      | asm://intrinsics/dinx?vmaskgather#vmaskgather_n128_v128x32u_32u~ref_v128x32i_v128x32u
CTC_RET_INTR        | 46      | asm://intrinsics/dinx?vmaskgather#vmaskgather_n128_v128x32u_32u~ref_v128x64i_v128x32u
CTC_RET_INTR        | 49      | asm://intrinsics/dinx?vmaskgather#vmaskgather_n128_v128x32u_32u~ref_v256x64i_v128x32u
CTC_RET_INTR        | 46      | asm://intrinsics/dinx?vmaskgather#vmaskgather_n128_v128x64u_64u~ref_v128x32i_v128x64u
CTC_RET_INTR        | 46      | asm://intrinsics/dinx?vmaskgather#vmaskgather_n128_v128x64u_64u~ref_v128x64i_v128x64u
CTC_RET_INTR        | 49      | asm://intrinsics/dinx?vmaskgather#vmaskgather_n256_v256x32u_32u~ref_v256x32i_v256x32u
CTC_RET_INTR        | 49      | asm://intrinsics/dinx?vmaskgather#vmaskgather_n256_v256x64u_64u~ref_v128x32i_v256x64u
CTC_RET_INTR        | 49      | asm://intrinsics/dinx?vmaskgather#vmaskgather_n256_v256x64u_64u~ref_v256x64i_v256x64u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmax#vmax_v128x16i_v128x16i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmax#vmax_v128x16u_v128x16u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmax#vmax_v128x32i_v128x32i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmax#vmax_v128x32u_v128x32u
CTC_RET_INTR        | 62      | asm://intrinsics/dinx?vmax#vmax_v128x64i_v128x64i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmax#vmax_v128x8i_v128x8i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmax#vmax_v128x8u_v128x8u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vmax#vmax_v256x16i_v256x16i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vmax#vmax_v256x16u_v256x16u
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vmax#vmax_v256x32i_v256x32i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vmax#vmax_v256x32u_v256x32u
CTC_RET_INTR        | 44      | asm://intrinsics/dinx?vmax#vmax_v256x64i_v256x64i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vmax#vmax_v256x8i_v256x8i
CTC_RET_INTR        | 25      | asm://intrinsics/dinx?vmax#vmax_v256x8u_v256x8u
CTC_RET_INTR        | 57      | asm://intrinsics/dinx?vmerge#vmerge_v128x16i_v128x16i
CTC_RET_INTR        | 57      | asm://intrinsics/dinx?vmerge#vmerge_v128x16u_v128x16u
CTC_RET_INTR        | 57      | asm://intrinsics/dinx?vmerge#vmerge_v128x32i_v128x32i
CTC_RET_INTR        | 57      | asm://intrinsics/dinx?vmerge#vmerge_v128x32u_v128x32u
CTC_RET_INTR        | 57      | asm://intrinsics/dinx?vmerge#vmerge_v128x64i_v128x64i
CTC_RET_INTR        | 57      | asm://intrinsics/dinx?vmerge#vmerge_v128x64u_v128x64u
CTC_RET_INTR        | 57      | asm://intrinsics/dinx?vmerge#vmerge_v128x8i_v128x8i
CTC_RET_INTR        | 57      | asm://intrinsics/dinx?vmerge#vmerge_v128x8u_v128x8u
CTC_RET_INTR        | 51      | asm://intrinsics/dinx?vmerge#vmerge_v256x16i_v256x16i
CTC_RET_INTR        | 51      | asm://intrinsics/dinx?vmerge#vmerge_v256x16u_v256x16u
CTC_RET_INTR        | 51      | asm://intrinsics/dinx?vmerge#vmerge_v256x32i_v256x32i
CTC_RET_INTR        | 51      | asm://intrinsics/dinx?vmerge#vmerge_v256x32u_v256x32u
CTC_RET_INTR        | 51      | asm://intrinsics/dinx?vmerge#vmerge_v256x64i_v256x64i
CTC_RET_INTR        | 51      | asm://intrinsics/dinx?vmerge#vmerge_v256x64u_v256x64u
CTC_RET_INTR        | 51      | asm://intrinsics/dinx?vmerge#vmerge_v256x8i_v256x8i
CTC_RET_INTR        | 51      | asm://intrinsics/dinx?vmerge#vmerge_v256x8u_v256x8u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergehi#vmergehi_v128x16i_v128x16i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergehi#vmergehi_v128x16u_v128x16u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergehi#vmergehi_v128x32i_v128x32i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergehi#vmergehi_v128x32u_v128x32u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergehi#vmergehi_v128x64i_v128x64i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergehi#vmergehi_v128x64u_v128x64u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergehi#vmergehi_v128x8i_v128x8i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergehi#vmergehi_v128x8u_v128x8u
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergehi#vmergehi_v256x16i_v256x16i
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergehi#vmergehi_v256x16u_v256x16u
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergehi#vmergehi_v256x32i_v256x32i
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergehi#vmergehi_v256x32u_v256x32u
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergehi#vmergehi_v256x64i_v256x64i
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergehi#vmergehi_v256x64u_v256x64u
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergehi#vmergehi_v256x8i_v256x8i
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergehi#vmergehi_v256x8u_v256x8u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergelo#vmergelo_v128x16i_v128x16i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergelo#vmergelo_v128x16u_v128x16u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergelo#vmergelo_v128x32i_v128x32i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergelo#vmergelo_v128x32u_v128x32u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergelo#vmergelo_v128x64i_v128x64i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergelo#vmergelo_v128x64u_v128x64u
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergelo#vmergelo_v128x8i_v128x8i
CTC_RET_INTR        | 22      | asm://intrinsics/dinx?vmergelo#vmergelo_v128x8u_v128x8u
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergelo#vmergelo_v256x16i_v256x16i
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergelo#vmergelo_v256x16u_v256x16u
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergelo#vmergelo_v256x32i_v256x32i
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergelo#vmergelo_v256x32u_v256x32u
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergelo#vmergelo_v256x64i_v256x64i
CTC_RET_INTR        | 41      | asm://intrinsics/dinx?vmergelo#vmergelo_v256x64u_v256x64u
