Sequence  | Address         | Length  | Uri                                                                                                           | OpSig                                                                                                         | Data
24        | 7ff7c85bbda0h   | 679     | hex://vectorized/dvec?vconcat#vconcat_(v128x8u,v128x8u)                                                       | Vector256<byte> vconcat(Vector128<byte> lo, Vector128<byte> hi)                                               | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 dc 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 dc 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 08 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 68 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 c8 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 28 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 88 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 e8 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
25        | 7ff7c85bbde0h   | 615     | hex://vectorized/dvec?vconcat#vconcat_(v128x8i,v128x8i)                                                       | Vector256<sbyte> vconcat(Vector128<sbyte> lo, Vector128<sbyte> hi)                                            | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 dc 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 08 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 68 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 c8 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 28 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 88 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 e8 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
26        | 7ff7c85bbe20h   | 551     | hex://vectorized/dvec?vconcat#vconcat_(v128x16i,v128x16i)                                                     | Vector256<short> vconcat(Vector128<short> lo, Vector128<short> hi)                                            | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 08 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 68 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 c8 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 28 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 88 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 e8 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
27        | 7ff7c85bbe60h   | 487     | hex://vectorized/dvec?vconcat#vconcat_(v128x16u,v128x16u)                                                     | Vector256<ushort> vconcat(Vector128<ushort> lo, Vector128<ushort> hi)                                         | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 68 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 c8 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 28 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 88 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 e8 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
28        | 7ff7c85bbea0h   | 423     | hex://vectorized/dvec?vconcat#vconcat_(v128x32i,v128x32i)                                                     | Vector256<int> vconcat(Vector128<int> lo, Vector128<int> hi)                                                  | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 c8 dd 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 28 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 88 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 e8 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
29        | 7ff7c85bbee0h   | 359     | hex://vectorized/dvec?vconcat#vconcat_(v128x32u,v128x32u)                                                     | Vector256<uint> vconcat(Vector128<uint> lo, Vector128<uint> hi)                                               | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 28 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 88 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 e8 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
30        | 7ff7c85bbf20h   | 295     | hex://vectorized/dvec?vconcat#vconcat_(v128x64i,v128x64i)                                                     | Vector256<long> vconcat(Vector128<long> lo, Vector128<long> hi)                                               | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 88 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 e8 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
31        | 7ff7c85bbf60h   | 231     | hex://vectorized/dvec?vconcat#vconcat_(v128x64u,v128x64u)                                                     | Vector256<ulong> vconcat(Vector128<ulong> lo, Vector128<ulong> hi)                                            | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 38 c1 00 c4 c1 79 10 08 c4 e3 7d 38 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 e8 de 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
32        | 7ff7c85bbfa0h   | 167     | hex://vectorized/dvec?vconcat#vconcat_(v128x32f,v128x32f)                                                     | Vector256<float> vconcat(Vector128<float> lo, Vector128<float> hi)                                            | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 48 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
33        | 7ff7c85bbfe0h   | 103     | hex://vectorized/dvec?vconcat#vconcat_(v128x64f,v128x64f)                                                     | Vector256<double> vconcat(Vector128<double> lo, Vector128<double> hi)                                         | c5 f8 77 66 90 c5 fc 57 c0 c5 f9 10 0a c4 e3 7d 18 c1 00 c4 c1 79 10 08 c4 e3 7d 18 c1 01 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 a8 df 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
34        | 7ff7c85bc020h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n128,8i)                                                               | Vector128<sbyte> vscalar(N128 n, sbyte a)                                                                     | c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
35        | 7ff7c85bc050h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n128,8u)                                                               | Vector128<byte> vscalar(N128 n, byte a)                                                                       | c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
36        | 7ff7c85bc080h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n128,16i)                                                              | Vector128<short> vscalar(N128 n, short a)                                                                     | c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
37        | 7ff7c85bc0b0h   | 39      | hex://vectorized/dvec?vscalar#vscalar_(n128,16u)                                                              | Vector128<ushort> vscalar(N128 n, ushort a)                                                                   | c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
38        | 7ff7c85bc0e0h   | 35      | hex://vectorized/dvec?vscalar#vscalar_(n128,32i)                                                              | Vector128<int> vscalar(N128 n, int a)                                                                         | c5 f8 77 66 90 c4 c1 79 6e c0 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
39        | 7ff7c85bc110h   | 35      | hex://vectorized/dvec?vscalar#vscalar_(n128,32u)                                                              | Vector128<uint> vscalar(N128 n, uint a)                                                                       | c5 f8 77 66 90 c4 c1 79 6e c0 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
40        | 7ff7c85bc140h   | 35      | hex://vectorized/dvec?vscalar#vscalar_(n128,64i)                                                              | Vector128<long> vscalar(N128 n, long a)                                                                       | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
41        | 7ff7c85bc170h   | 35      | hex://vectorized/dvec?vscalar#vscalar_(n128,64u)                                                              | Vector128<ulong> vscalar(N128 n, ulong a)                                                                     | c5 f8 77 66 90 c4 c1 f9 6e c0 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
42        | 7ff7c85bc1a0h   | 295     | hex://vectorized/dvec?vscalar#vscalar_(n128,32f)                                                              | Vector128<float> vscalar(N128 n, float a)                                                                     | c5 f8 77 66 90 c5 f9 11 11 48 8b c1 c3 cc 00 00 19 00 00 00 40 00 00 00 c0 e2 96 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 11 11 48 8b c1 c3 cc 00 00 19 00 00 00 40 00 00 00 18 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 70 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 c8 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 20 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
43        | 7ff7c85bc1c0h   | 263     | hex://vectorized/dvec?vscalar#vscalar_(n128,64f)                                                              | Vector128<double> vscalar(N128 n, double a)                                                                   | c5 f8 77 66 90 c5 f9 11 11 48 8b c1 c3 cc 00 00 19 00 00 00 40 00 00 00 18 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 70 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 c8 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 20 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
44        | 7ff7c85bc1e0h   | 231     | hex://vectorized/dvec?vscalar#vscalar_(n256,8i)                                                               | Vector256<sbyte> vscalar(N256 n, sbyte a)                                                                     | c5 f8 77 66 90 49 0f be c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 70 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b6 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 c8 e3 96 c8 f7 7f 00 00 c5 f8 77 66 90 49 0f bf c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 20 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 41 0f b7 c0 c5 f9 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 78 e4 96 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c1 79 6e c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
