Sequence  | Address         | Length  | Uri                                                                                                           | OpSig                                                                                                         | Data
26        | 7ff7c8586dc0h   | 99      | hex://root/bitconvert?GetBytes#GetBytes_g[64u](64u~in,span8u)                                                 | void GetBytes<ulong>(in ulong src, Span<byte> dst)                                                            | 0f 1f 44 00 00 48 8b 02 48 8b 11 48 89 10 c3 00 19 00 00 00 40 00 00 00 90 33 8b c8 f7 7f 00 00 0f 1f 44 00 00 48 8b 02 48 8b 11 48 89 10 c3 00 19 00 00 00 40 00 00 00 18 34 8b c8 f7 7f 00 00 c5 f8 77 66 90 48 8b 02 c5 fa 10 01 c5 fa 11 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
27        | 7ff7c8586de0h   | 67      | hex://root/bitconvert?GetBytes#GetBytes_g[64i](64i~in,span8u)                                                 | void GetBytes<long>(in long src, Span<byte> dst)                                                              | 0f 1f 44 00 00 48 8b 02 48 8b 11 48 89 10 c3 00 19 00 00 00 40 00 00 00 18 34 8b c8 f7 7f 00 00 c5 f8 77 66 90 48 8b 02 c5 fa 10 01 c5 fa 11 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
28        | 7ff7c8586e00h   | 35      | hex://root/bitconvert?GetBytes#GetBytes_g[32f](32f~in,span8u)                                                 | void GetBytes<float>(in float src, Span<byte> dst)                                                            | c5 f8 77 66 90 48 8b 02 c5 fa 10 01 c5 fa 11 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
29        | 7ff7c8586e30h   | 35      | hex://root/bitconvert?GetBytes#GetBytes_g[64f](64f~in,span8u)                                                 | void GetBytes<double>(in double src, Span<byte> dst)                                                          | c5 f8 77 66 90 48 8b 02 c5 fb 10 01 c5 fb 11 00 c3 cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
30        | 7ff7c8586e60h   | 231     | hex://root/bitconvert?ToInt16#ToInt16_(uspan8u,32i)                                                           | short ToInt16(ReadOnlySpan<byte> src, int offset)                                                             | 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 16 2b ca 48 63 d2 48 03 c2 83 f9 02 7c 0f 48 0f bf 00 48 83 c4 28 c3 e8 d6 db 1d ff cc b9 28 00 00 00 e8 6b dc 1d ff cc 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 e0 35 8b c8 f7 7f 00 00 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 15 2b ca 48 63 d2 48 03 c2 83 f9 02 7c 0e 0f b7 00 48 83 c4 28 c3 e8 87 db 1d ff cc b9 28 00 00 00 e8 1c dc 1d ff cc 00 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 80 36 8b c8 f7 7f 00 00 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 14 2b ca 48 63 d2 48 03 c2 83 f9 04 7c 0d 8b 00 48 83 c4 28 c3 e8 38 db 1d ff cc b9 28 00 00 00 e8 cd db 1d ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
31        | 7ff7c8586eb0h   | 151     | hex://root/bitconvert?ToUInt16#ToUInt16_(uspan8u,32i)                                                         | ushort ToUInt16(ReadOnlySpan<byte> src, int offset)                                                           | 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 15 2b ca 48 63 d2 48 03 c2 83 f9 02 7c 0e 0f b7 00 48 83 c4 28 c3 e8 87 db 1d ff cc b9 28 00 00 00 e8 1c dc 1d ff cc 00 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 80 36 8b c8 f7 7f 00 00 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 14 2b ca 48 63 d2 48 03 c2 83 f9 04 7c 0d 8b 00 48 83 c4 28 c3 e8 38 db 1d ff cc b9 28 00 00 00 e8 cd db 1d ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
32        | 7ff7c8586f00h   | 71      | hex://root/bitconvert?ToInt32#ToInt32_(uspan8u,32i)                                                           | int ToInt32(ReadOnlySpan<byte> src, int offset)                                                               | 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 14 2b ca 48 63 d2 48 03 c2 83 f9 04 7c 0d 8b 00 48 83 c4 28 c3 e8 38 db 1d ff cc b9 28 00 00 00 e8 cd db 1d ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
33        | 7ff7c8586f50h   | 71      | hex://root/bitconvert?ToUInt32#ToUInt32_(uspan8u,32i)                                                         | uint ToUInt32(ReadOnlySpan<byte> src, int offset)                                                             | 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 14 2b ca 48 63 d2 48 03 c2 83 f9 04 7c 0d 8b 00 48 83 c4 28 c3 e8 e8 da 1d ff cc b9 28 00 00 00 e8 7d db 1d ff cc 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 00 00 00
34        | 7ff7c8586fa0h   | 295     | hex://root/bitconvert?ToInt64#ToInt64_(uspan8u,32i)                                                           | long ToInt64(ReadOnlySpan<byte> src, int offset)                                                              | 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 15 2b ca 48 63 d2 48 03 c2 83 f9 08 7c 0e 48 8b 00 48 83 c4 28 c3 e8 97 da 1d ff cc b9 28 00 00 00 e8 2c db 1d ff cc 00 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 18 38 8b c8 f7 7f 00 00 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 15 2b ca 48 63 d2 48 03 c2 83 f9 08 7c 0e 48 8b 00 48 83 c4 28 c3 e8 47 da 1d ff cc b9 28 00 00 00 e8 dc da 1d ff cc 00 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 88 38 8b c8 f7 7f 00 00 50 c5 f8 77 90 89 4c 24 04 c5 fa 10 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 d8 38 8b c8 f7 7f 00 00 50 c5 f8 77 90 89 4c 24 04 c5 fa 10 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 40 39 8b c8 f7 7f 00 00 50 c5 f8 77 90 48 89 0c 24 c5 fb 10 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
35        | 7ff7c8586ff0h   | 215     | hex://root/bitconvert?ToUInt64#ToUInt64_(uspan8u,32i)                                                         | ulong ToUInt64(ReadOnlySpan<byte> src, int offset)                                                            | 48 83 ec 28 90 48 8b 01 8b 49 08 3b d1 77 15 2b ca 48 63 d2 48 03 c2 83 f9 08 7c 0e 48 8b 00 48 83 c4 28 c3 e8 47 da 1d ff cc b9 28 00 00 00 e8 dc da 1d ff cc 00 00 00 19 04 01 00 04 42 00 00 40 00 00 00 00 00 00 00 88 38 8b c8 f7 7f 00 00 50 c5 f8 77 90 89 4c 24 04 c5 fa 10 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 d8 38 8b c8 f7 7f 00 00 50 c5 f8 77 90 89 4c 24 04 c5 fa 10 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 40 39 8b c8 f7 7f 00 00 50 c5 f8 77 90 48 89 0c 24 c5 fb 10 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
36        | 7ff7c8587040h   | 135     | hex://root/bitconvert?ToSingle#ToSingle_(32i)                                                                 | float ToSingle(int src)                                                                                       | 50 c5 f8 77 90 89 4c 24 04 c5 fa 10 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 d8 38 8b c8 f7 7f 00 00 50 c5 f8 77 90 89 4c 24 04 c5 fa 10 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 40 39 8b c8 f7 7f 00 00 50 c5 f8 77 90 48 89 0c 24 c5 fb 10 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
37        | 7ff7c8587070h   | 87      | hex://root/bitconvert?ToSingle#ToSingle_(32u)                                                                 | float ToSingle(uint src)                                                                                      | 50 c5 f8 77 90 89 4c 24 04 c5 fa 10 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 40 39 8b c8 f7 7f 00 00 50 c5 f8 77 90 48 89 0c 24 c5 fb 10 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
38        | 7ff7c85870a0h   | 39      | hex://root/bitconvert?ToDouble#ToDouble_(64i)                                                                 | double ToDouble(long src)                                                                                     | 50 c5 f8 77 90 48 89 0c 24 c5 fb 10 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
39        | 7ff7c85870d0h   | 39      | hex://root/bitconvert?ToDouble#ToDouble_(64u)                                                                 | double ToDouble(ulong src)                                                                                    | 50 c5 f8 77 90 48 89 0c 24 c5 fb 10 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
40        | 7ff7c8587100h   | 135     | hex://root/bitconvert?ToInt32#ToInt32_(32f)                                                                   | int ToInt32(float src)                                                                                        | 50 c5 f8 77 90 c5 fa 11 44 24 04 8b 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 48 3a 8b c8 f7 7f 00 00 50 c5 f8 77 90 c5 fa 11 44 24 04 8b 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 b0 3a 8b c8 f7 7f 00 00 50 c5 f8 77 90 c5 fb 11 04 24 48 8b 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
41        | 7ff7c8587130h   | 87      | hex://root/bitconvert?ToUInt32#ToUInt32_(32f)                                                                 | uint ToUInt32(float src)                                                                                      | 50 c5 f8 77 90 c5 fa 11 44 24 04 8b 44 24 04 48 83 c4 08 c3 cc 00 00 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 b0 3a 8b c8 f7 7f 00 00 50 c5 f8 77 90 c5 fb 11 04 24 48 8b 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
42        | 7ff7c8587160h   | 39      | hex://root/bitconvert?ToInt64#ToInt64_(64f)                                                                   | long ToInt64(double src)                                                                                      | 50 c5 f8 77 90 c5 fb 11 04 24 48 8b 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
43        | 7ff7c8587190h   | 39      | hex://root/bitconvert?ToUInt64#ToUInt64_(64f)                                                                 | ulong ToUInt64(double src)                                                                                    | 50 c5 f8 77 90 c5 fb 11 04 24 48 8b 04 24 48 83 c4 08 c3 cc 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 00 00 00
