Sequence  | Address         | Length  | Uri                                                                                       | OpSig                                                                                     | Data
40        | 7ff7c83e8d80h   | 551     | hex://intrinsics/dinx?vbfly#vbfly_(n4,v256x64u)                                           | Vector256<ulong> vbfly(N4 n, Vector256<ulong> x)                                          | 50 c5 f8 77 90 48 b8 f0 0f f0 0f f0 0f f0 0f 48 89 04 24 48 8d 04 24 c4 e2 7d 59 04 24 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 73 f3 04 c5 fc 28 e2 c5 dd 73 d4 04 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 68 87 47 c8 f7 7f 00 00 50 c5 f8 77 90 c7 44 24 04 00 ff ff 00 48 8d 44 24 04 c4 e2 7d 58 44 24 04 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 72 f3 08 c5 fc 28 e2 c5 dd 72 d4 08 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 c0 87 47 c8 f7 7f 00 00 50 c5 f8 77 90 48 b8 00 ff ff 00 00 ff ff 00 48 89 04 24 48 8d 04 24 c4 e2 7d 59 04 24 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 73 f3 08 c5 fc 28 e2 c5 dd 73 d4 08 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 18 88 47 c8 f7 7f 00 00 50 c5 f8 77 90 48 b8 00 00 ff ff ff ff 00 00 48 89 04 24 48 8d 04 24 c4 e2 7d 59 04 24 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 73 f3 10 c5 fc 28 e2 c5 dd 73 d4 10 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 d0 88 47 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c2 7d 31 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
41        | 7ff7c83e8e00h   | 423     | hex://intrinsics/dinx?vbfly#vbfly_(n8,v256x32u)                                           | Vector256<uint> vbfly(N8 n, Vector256<uint> x)                                            | 50 c5 f8 77 90 c7 44 24 04 00 ff ff 00 48 8d 44 24 04 c4 e2 7d 58 44 24 04 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 72 f3 08 c5 fc 28 e2 c5 dd 72 d4 08 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 00 00 00 00 c0 87 47 c8 f7 7f 00 00 50 c5 f8 77 90 48 b8 00 ff ff 00 00 ff ff 00 48 89 04 24 48 8d 04 24 c4 e2 7d 59 04 24 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 73 f3 08 c5 fc 28 e2 c5 dd 73 d4 08 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 18 88 47 c8 f7 7f 00 00 50 c5 f8 77 90 48 b8 00 00 ff ff ff ff 00 00 48 89 04 24 48 8d 04 24 c4 e2 7d 59 04 24 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 73 f3 10 c5 fc 28 e2 c5 dd 73 d4 10 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 d0 88 47 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c2 7d 31 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
42        | 7ff7c83e8e80h   | 295     | hex://intrinsics/dinx?vbfly#vbfly_(n8,v256x64u)                                           | Vector256<ulong> vbfly(N8 n, Vector256<ulong> x)                                          | 50 c5 f8 77 90 48 b8 00 ff ff 00 00 ff ff 00 48 89 04 24 48 8d 04 24 c4 e2 7d 59 04 24 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 73 f3 08 c5 fc 28 e2 c5 dd 73 d4 08 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 18 88 47 c8 f7 7f 00 00 50 c5 f8 77 90 48 b8 00 00 ff ff ff ff 00 00 48 89 04 24 48 8d 04 24 c4 e2 7d 59 04 24 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 73 f3 10 c5 fc 28 e2 c5 dd 73 d4 10 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 d0 88 47 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c2 7d 31 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
43        | 7ff7c83e8f00h   | 167     | hex://intrinsics/dinx?vbfly#vbfly_(n16,v256x64u)                                          | Vector256<ulong> vbfly(N16 n, Vector256<ulong> x)                                         | 50 c5 f8 77 90 48 b8 00 00 ff ff ff ff 00 00 48 89 04 24 48 8d 04 24 c4 e2 7d 59 04 24 c4 c1 7d 10 08 c5 fc 28 d1 c5 fc 28 d8 c5 ed db d3 c5 fc 28 da c5 e5 73 f3 10 c5 fc 28 e2 c5 dd 73 d4 10 c5 e5 ef dc c5 ed ef d3 c5 ed db c0 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 48 83 c4 08 c3 cc cc cc cc cc cc cc cc cc cc cc cc 00 19 01 01 00 01 02 00 00 40 00 00 00 d0 88 47 c8 f7 7f 00 00 c5 f8 77 66 90 c4 c2 7d 31 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
44        | 7ff7c83e8f80h   | 39      | hex://intrinsics/dinx?vconvert#vconvert_(n64,32u~in,n256,n32)                             | Vector256<uint> vconvert(N64 srcbits, in uint src, N256 w, N32 n)                         | c5 f8 77 66 90 c4 c2 7d 31 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
45        | 7ff7c83e8fb0h   | 39      | hex://intrinsics/dinx?vconvert#vconvert_(n64,64u~in,n256,n32)                             | Vector256<uint> vconvert(N64 srcbits, in ulong src, N256 w, N32 n)                        | c5 f8 77 66 90 c4 c2 7d 31 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
46        | 7ff7c83e8fe0h   | 1123    | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x8i,n128,16i)                                    | Vector128<short> vmaplo(Vector128<sbyte> src, N128 w, short t)                            | c5 f8 77 66 90 c4 e2 79 20 02 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 e8 33 c6 e7 5e 5e 00 00 60 25 46 c8 f7 7f 00 00 e8 23 c6 e7 5e 5e 00 00 c0 25 46 c8 f7 7f 00 00 e8 13 c6 e7 5e 5e 00 00 20 26 46 c8 f7 7f 00 00 e8 03 c6 e7 5e 5e 00 00 80 26 46 c8 f7 7f 00 00 e8 f3 c5 e7 5e 5e 00 00 e0 26 46 c8 f7 7f 00 00 e8 e3 c5 e7 5e 5e 00 00 40 27 46 c8 f7 7f 00 00 e8 d3 c5 e7 5e 5e 00 00 a0 27 46 c8 f7 7f 00 00 e8 c3 c5 e7 5e 5e 00 00 00 28 46 c8 f7 7f 00 00 e8 b3 c5 e7 5e 5e 00 00 60 28 46 c8 f7 7f 00 00 e8 a3 c5 e7 5e 5e 00 00 c0 28 46 c8 f7 7f 00 00 e8 93 c5 e7 5e 5e 00 00 20 29 46 c8 f7 7f 00 00 e8 83 c5 e7 5e 5e 00 00 80 29 46 c8 f7 7f 00 00 e8 73 c5 e7 5e 5e 00 00 e0 29 46 c8 f7 7f 00 00 e8 63 c5 e7 5e 5e 00 00 40 2a 46 c8 f7 7f 00 00 e8 53 c5 e7 5e 5e 00 00 a0 2a 46 c8 f7 7f 00 00 e8 43 c5 e7 5e 5e 00 00 00 2b 46 c8 f7 7f 00 00 e8 33 c5 e7 5e 5e 00 00 60 2b 46 c8 f7 7f 00 00 e8 23 c5 e7 5e 5e 00 00 c0 2b 46 c8 f7 7f 00 00 e8 13 c5 e7 5e 5e 00 00 20 2c 46 c8 f7 7f 00 00 e8 03 c5 e7 5e 5e 00 00 80 2c 46 c8 f7 7f 00 00 e8 f3 c4 e7 5e 5e 00 00 e0 2c 46 c8 f7 7f 00 00 e8 e3 c4 e7 5e 5e 00 00 40 2d 46 c8 f7 7f 00 00 e8 d3 c4 e7 5e 5e 00 00 a0 2d 46 c8 f7 7f 00 00 e8 c3 c4 e7 5e 5e 00 00 00 2e 46 c8 f7 7f 00 00 e8 b3 c4 e7 5e 5e 00 00 60 2e 46 c8 f7 7f 00 00 e8 a3 c4 e7 5e 5e 00 00 c0 2e 46 c8 f7 7f 00 00 e8 93 c4 e7 5e 5e 00 00 20 2f 46 c8 f7 7f 00 00 e8 83 c4 e7 5e 5e 00 30 e8 7b c4 e7 5e 5e 02 2f e8 73 c4 e7 5e 5e 04 2e e8 6b c4 e7 5e 5e 06 2d e8 63 c4 e7 5e 5e 08 2c e8 5b c4 e7 5e 5e 0a 2b e8 53 c4 e7 5e 5e 0c 2a e8 4b c4 e7 5e 5e 0e 29 e8 43 c4 e7 5e 5e 10 28 e8 3b c4 e7 5e 5e 12 27 e8 33 c4 e7 5e 5e 14 26 e8 2b c4 e7 5e 5e 16 25 e8 23 c4 e7 5e 5e 18 24 e8 1b c4 e7 5e 5e 1a 23 e8 13 c4 e7 5e 5e 1c 22 e8 0b c4 e7 5e 5e 1e 21 e8 03 c4 e7 5e 5e 20 20 e8 fb c3 e7 5e 5e 22 1f e8 f3 c3 e7 5e 5e 24 1e e8 eb c3 e7 5e 5e 26 1d e8 e3 c3 e7 5e 5e 28 1c e8 db c3 e7 5e 5e 2a 1b e8 d3 c3 e7 5e 5e 2c 1a e8 cb c3 e7 5e 5e 2e 19 e8 c3 c3 e7 5e 5e 30 18 e8 bb c3 e7 5e 5e 32 17 e8 b3 c3 e7 5e 5e 34 16 e8 ab c3 e7 5e 5e 36 15 e8 a3 c3 e7 5e 5e 38 14 e8 9b c3 e7 5e 5e 3a 13 e8 93 c3 e7 5e 5e 3c 12 e8 8b c3 e7 5e 5e 3e 11 e8 83 c3 e7 5e 5e 40 10 e8 7b c3 e7 5e 5e 42 0f e8 73 c3 e7 5e 5e 44 0e e8 6b c3 e7 5e 5e 46 0d e8 63 c3 e7 5e 5e 48 0c e8 5b c3 e7 5e 5e 4a 0b e8 53 c3 e7 5e 5e 4c 0a e8 4b c3 e7 5e 5e 4e 09 e8 43 c3 e7 5e 5e 50 08 e8 3b c3 e7 5e 5e 52 07 e8 33 c3 e7 5e 5e 54 06 e8 2b c3 e7 5e 5e 56 05 e8 23 c3 e7 5e 5e 58 04 e8 1b c3 e7 5e 5e 5a 03 e8 13 c3 e7 5e 5e 5c 02 e8 0b c3 e7 5e 5e 5e 01 e8 03 c3 e7 5e 5e 60 00 c0 34 46 c8 f7 7f 00 00 e8 f3 c2 e7 5e 5e 00 00 f0 3c 46 c8 f7 7f 00 00 e8 e3 c2 e7 5e 5e 00 00 50 3d 46 c8 f7 7f 00 00 e8 d3 c2 e7 5e 5e 00 00 b0 3d 46 c8 f7 7f 00 00 e8 c3 c2 e7 5e 5e 00 00 10 3e 46 c8 f7 7f 00 00 e8 b3 c2 e7 5e 5e 00 00 70 3e 46 c8 f7 7f 00 00 e8 a3 c2 e7 5e 5e 00 00 d0 3e 46 c8 f7 7f 00 00 e8 93 c2 e7 5e 5e 00 00 30 3f 46 c8 f7 7f 00 00 e8 83 c2 e7 5e 5e 00 00 90 3f 46 c8 f7 7f 00 00 e8 73 c2 e7 5e 5e 00 00 f0 3f 46 c8 f7 7f 00 00 e8 63 c2 e7 5e 5e 00 00 50 40 46 c8 f7 7f 00 00 e8 53 c2 e7 5e 5e 00 00 b0 40 46 c8 f7 7f 00 00 e8 43 c2 e7 5e 5e 00 00 10 41 46 c8 f7 7f 00 00 b8 8a 47 c8 f7 7f 00 00 c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 20 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
47        | 7ff7c83e9410h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x8i,n128,16i)                                    | Vector128<short> vmaphi(Vector128<sbyte> src, N128 w, short t)                            | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 20 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
48        | 7ff7c83e9450h   | 35      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x8i,n128,16u)                                    | Vector128<ushort> vmaplo(Vector128<sbyte> src, N128 w, ushort t)                          | c5 f8 77 66 90 c4 e2 79 20 02 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
49        | 7ff7c83e9480h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x8i,n128,16u)                                    | Vector128<ushort> vmaphi(Vector128<sbyte> src, N128 w, ushort t)                          | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 20 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
50        | 7ff7c83e94c0h   | 39      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x8i,n256,32i)                                    | Vector256<int> vmaplo(Vector128<sbyte> src, N256 w, int t)                                | c5 f8 77 66 90 c4 e2 7d 21 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
51        | 7ff7c83e94f0h   | 55      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x8i,n256,32i)                                    | Vector256<int> vmaphi(Vector128<sbyte> src, N256 w, int t)                                | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 7d 21 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
52        | 7ff7c83e9530h   | 35      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x8u,n128,16i)                                    | Vector128<short> vmaplo(Vector128<byte> src, N128 w, short t)                             | c5 f8 77 66 90 c4 e2 79 30 02 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
53        | 7ff7c83e9560h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x8u,n128,16i)                                    | Vector128<short> vmaphi(Vector128<byte> src, N128 w, short t)                             | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 30 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
54        | 7ff7c83e95a0h   | 35      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x8u,n128,16u)                                    | Vector128<ushort> vmaplo(Vector128<byte> src, N128 w, ushort t)                           | c5 f8 77 66 90 c4 e2 79 30 02 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
55        | 7ff7c83e95d0h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x8u,n128,16u)                                    | Vector128<ushort> vmaphi(Vector128<byte> src, N128 w, ushort t)                           | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 30 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
56        | 7ff7c83e9610h   | 39      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x8u,n256,32u)                                    | Vector256<uint> vmaplo(Vector128<byte> src, N256 w, uint t)                               | c5 f8 77 66 90 c4 e2 7d 31 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
57        | 7ff7c83e9640h   | 55      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x8u,n256,32u)                                    | Vector256<uint> vmaphi(Vector128<byte> src, N256 w, uint t)                               | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 7d 31 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
58        | 7ff7c83e9680h   | 39      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x8u,n256,32i)                                    | Vector256<int> vmaplo(Vector128<byte> src, N256 w, int t)                                 | c5 f8 77 66 90 c4 e2 7d 31 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
59        | 7ff7c83e96b0h   | 55      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x8u,n256,32i)                                    | Vector256<int> vmaphi(Vector128<byte> src, N256 w, int t)                                 | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 7d 31 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
60        | 7ff7c83e96f0h   | 35      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x16i,n128,32i)                                   | Vector128<int> vmaplo(Vector128<short> src, N128 w, int t)                                | c5 f8 77 66 90 c4 e2 79 23 02 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
61        | 7ff7c83e9720h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x16i,n128,32i)                                   | Vector128<int> vmaphi(Vector128<short> src, N128 w, int t)                                | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 23 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
62        | 7ff7c83e9760h   | 39      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x16i,n256,64i)                                   | Vector256<long> vmaplo(Vector128<short> src, N256 w, long t)                              | c5 f8 77 66 90 c4 e2 7d 24 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
63        | 7ff7c83e9790h   | 55      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x16i,n256,64i)                                   | Vector256<long> vmaphi(Vector128<short> src, N256 w, long t)                              | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 7d 24 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
64        | 7ff7c83e97d0h   | 35      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x16u,n128,32u)                                   | Vector128<uint> vmaplo(Vector128<ushort> src, N128 w, uint t)                             | c5 f8 77 66 90 c4 e2 79 33 02 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
65        | 7ff7c83e9800h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x16u,n128,32u)                                   | Vector128<uint> vmaphi(Vector128<ushort> src, N128 w, uint t)                             | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 33 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
66        | 7ff7c83e9840h   | 39      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x16u,n256,64i)                                   | Vector256<long> vmaplo(Vector128<ushort> src, N256 w, long t)                             | c5 f8 77 66 90 c4 e2 7d 34 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
67        | 7ff7c83e9870h   | 55      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x16u,n256,64i)                                   | Vector256<long> vmaphi(Vector128<ushort> src, N256 w, long t)                             | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 7d 34 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
68        | 7ff7c83e98b0h   | 39      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x16u,n256,64u)                                   | Vector256<ulong> vmaplo(Vector128<ushort> src, N256 w, ulong t)                           | c5 f8 77 66 90 c4 e2 7d 34 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
69        | 7ff7c83e98e0h   | 55      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x16u,n256,64u)                                   | Vector256<ulong> vmaphi(Vector128<ushort> src, N256 w, ulong t)                           | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 7d 34 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
70        | 7ff7c83e9920h   | 35      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x32u,n128,64i)                                   | Vector128<long> vmaplo(Vector128<uint> src, N128 w, long t)                               | c5 f8 77 66 90 c4 e2 79 35 02 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
71        | 7ff7c83e9950h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x32u,n128,64i)                                   | Vector128<long> vmaphi(Vector128<uint> src, N128 w, long t)                               | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 35 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
72        | 7ff7c83e9990h   | 35      | hex://intrinsics/dinx?vmaplo#vmaplo_(v128x32u,n128,64u)                                   | Vector128<ulong> vmaplo(Vector128<uint> src, N128 w, ulong t)                             | c5 f8 77 66 90 c4 e2 79 35 02 c5 f9 11 01 48 8b c1 c3 cc 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
73        | 7ff7c83e99c0h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v128x32u,n128,64u)                                   | Vector128<ulong> vmaphi(Vector128<uint> src, N128 w, ulong t)                             | c5 f8 77 66 90 c5 f9 10 02 c4 e3 f9 16 c0 01 c4 e1 f9 6e c0 c4 e2 79 35 c0 c5 f9 11 01 48 8b c1 c3 cc cc cc 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
74        | 7ff7c83e9a00h   | 51      | hex://intrinsics/dinx?vmaplo#vmaplo_(v256x8i,n256,16i)                                    | Vector256<short> vmaplo(Vector256<sbyte> src, N256 w, short t)                            | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 00 c4 e2 7d 20 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
75        | 7ff7c83e9a40h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v256x8i,n256,16i)                                    | Vector256<short> vmaphi(Vector256<sbyte> src, N256 w, short t)                            | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 01 c4 e2 7d 20 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
76        | 7ff7c83e9a80h   | 51      | hex://intrinsics/dinx?vmaplo#vmaplo_(v256x8u,n256,16u)                                    | Vector256<ushort> vmaplo(Vector256<byte> src, N256 w, ushort t)                           | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 00 c4 e2 7d 30 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
77        | 7ff7c83e9ac0h   | 51      | hex://intrinsics/dinx?vmaphi#vmaphi_(v256x8u,n256,16u)                                    | Vector256<ushort> vmaphi(Vector256<byte> src, N256 w, ushort t)                           | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 01 c4 e2 7d 30 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
78        | 7ff7c83e9b00h   | 51      | hex://intrinsics/dinx?vmaplo#vmaplo_(v256x8u,n256,16i)                                    | Vector256<short> vmaplo(Vector256<byte> src, N256 w, short t)                             | c5 f8 77 66 90 c5 fd 10 02 c4 e3 7d 19 c0 00 c4 e2 7d 30 c0 c5 fd 11 01 48 8b c1 c5 f8 77 c3 cc cc cc 00 00 19 00 00 00 40 00 00 00 00 00 00 00 00 00 00
